DEVICE_ID,EVENT,Cook_Mode,Cook_menu,Cookingtime
id_00011,요리시작,레인지 자동,냉장밥데우기,80
id_00011,요리시작,레인지 자동,냉장밥데우기,80
id_00011,요리시작,레인지 자동,냉장밥데우기,80
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,오븐 자동,냉동피자,810
id_00011,요리시작,레인지 자동,냉장밥데우기,80
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,오븐 자동,닭다리,718
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,최근사용메뉴,냉동밥데우기,150
id_00011,요리시작,최근사용메뉴,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,최근사용메뉴,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,우유데우기,60
id_00011,요리시작,토스트 자동,베이글,240
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,감자삶기,780
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,최근사용메뉴,냉동밥데우기,150
id_00011,요리시작,최근사용메뉴,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,오븐 자동,군고구마,1440
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,오븐 자동,군고구마,1440
id_00011,요리시작,오븐 자동,군고구마,1440
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,오븐 자동,군고구마,1440
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,오븐 자동,군고구마,1440
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,최근사용메뉴,군고구마,1440
id_00011,요리시작,오븐 자동,군고구마,1440
id_00011,요리시작,오븐 자동,군고구마,1440
id_00011,요리시작,오븐 자동,군고구마,1440
id_00011,요리시작,오븐 자동,군고구마,1470
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00011,요리시작,최근사용메뉴,냉동감자,540
id_00011,요리시작,건강 튀김 자동,냉동감자,570
id_00011,요리시작,최근사용메뉴,냉동밥데우기,150
id_00011,요리시작,최근사용메뉴,냉동밥데우기,300
id_00011,요리시작,레인지 자동,냉동밥데우기,150
id_00012,요리시작,구이 자동,갈치구이,1080
id_00012,요리시작,오븐 자동,닭다리,1200
id_00012,요리시작,구이 자동,고등어구이,1110
id_00012,요리시작,최근사용메뉴,고등어구이,915
id_00012,요리시작,최근사용메뉴,닭다리,718
id_00012,요리시작,레인지 자동,달걀찜,380
id_00012,요리시작,최근사용메뉴,군고구마,1740
id_00012,요리시작,오븐 자동,군고구마,1440
id_00012,요리시작,오븐 자동,닭다리,924
id_00012,요리시작,최근사용메뉴,찐만두,990
id_00012,요리시작,토스트 자동,식빵,309
id_00012,요리시작,최근사용메뉴,식빵,228
id_00012,요리시작,구이 자동,갈치구이,1080
id_00012,요리시작,레인지 자동,달걀찜,200
id_00012,요리시작,최근사용메뉴,찐만두,900
id_00012,요리시작,최근사용메뉴,고등어구이,1110
id_00012,요리시작,구이 자동,고등어구이,1110
id_00012,요리시작,레인지 자동,달걀찜,380
id_00012,요리시작,레인지 자동,달걀찜,290
id_00012,요리시작,최근사용메뉴,냉동돈가스,870
id_00012,요리시작,건강 튀김 자동,냉동너겟,450
id_00012,요리시작,건강 튀김 자동,냉동너겟,450
id_00012,요리시작,레인지 자동,달걀찜,380
id_00012,요리시작,건강 튀김 자동,냉동돈가스,870
id_00012,요리시작,오븐 자동,닭다리,856
id_00012,요리시작,오븐 자동,닭다리,787
id_00012,요리시작,구이 자동,고등어구이,930
id_00012,요리시작,건강 튀김 자동,냉동너겟,450
id_00012,요리시작,오븐 자동,닭다리,1130
id_00012,요리시작,최근사용메뉴,냉동너겟,420
id_00012,요리시작,건강 튀김 자동,냉동너겟,480
id_00012,요리시작,건강 튀김 자동,냉동너겟,480
id_00012,요리시작,최근사용메뉴,냉동너겟,420
id_00012,요리시작,레인지 자동,달걀찜,380
id_00012,요리시작,건강 튀김 자동,냉동너겟,420
id_00012,요리시작,최근사용메뉴,냉동너겟,420
id_00012,요리시작,토스트 자동,피자토스트,570
id_00012,요리시작,최근사용메뉴,냉동너겟,420
id_00012,요리시작,최근사용메뉴,냉동너겟,450
id_00012,요리시작,최근사용메뉴,냉동너겟,420
id_00012,요리시작,최근사용메뉴,냉동너겟,420
id_00012,요리시작,오븐 자동,군고구마,1590
id_00012,요리시작,최근사용메뉴,냉동군만두,720
id_00012,요리시작,건강 튀김 자동,냉동너겟,450
id_00012,요리시작,최근사용메뉴,닭다리,1061
id_00012,요리시작,오븐 자동,닭다리,1200
id_00012,요리시작,건강 튀김 자동,냉동너겟,420
id_00012,요리시작,건강 튀김 자동,냉동군만두,720
id_00012,요리시작,토스트 자동,식빵,309
id_00012,요리시작,레인지 자동,달걀찜,380
id_00012,요리시작,토스트 자동,피자토스트,570
id_00012,요리시작,건강 튀김 자동,냉동군만두,720
id_00012,요리시작,구이 자동,갈치구이,1080
id_00012,요리시작,스팀 자동,찐만두,990
id_00012,요리시작,최근사용메뉴,닭다리,718
id_00012,요리시작,건강 튀김 자동,냉동너겟,480
id_00012,요리시작,오븐 자동,닭다리,1200
id_00012,요리시작,레인지 자동,달걀찜,380
id_00012,요리시작,구이 자동,가래떡구이,615
id_00012,요리시작,구이 자동,스테이크,660
id_00012,요리시작,구이 자동,고등어구이,1110
id_00012,요리시작,건강 튀김 자동,냉동너겟,480
id_00012,요리시작,스팀 자동,찐만두,990
id_00012,요리시작,건강 튀김 자동,냉동군만두,720
id_00012,요리시작,최근사용메뉴,식빵,174
id_00012,요리시작,토스트 자동,식빵,292
id_00012,요리시작,최근사용메뉴,냉동너겟,480
id_00012,요리시작,레인지 자동,냉장밥데우기,80
id_00012,요리시작,토스트 자동,피자토스트,630
id_00012,요리시작,구이 자동,고등어구이,1110
id_00012,요리시작,토스트 자동,식빵,309
id_00012,요리시작,건강 튀김 자동,프라이드치킨,930
id_00012,요리시작,오븐 자동,군고구마,2040
id_00012,요리시작,건강 튀김 자동,냉동너겟,480
id_00012,요리시작,토스트 자동,피자토스트,570
id_00012,요리시작,토스트 자동,식빵,309
id_00012,요리시작,최근사용메뉴,식빵,275
id_00012,요리시작,건강 튀김 자동,프라이드치킨,1040
id_00012,요리시작,최근사용메뉴,피자토스트,515
id_00012,요리시작,토스트 자동,피자토스트,600
id_00012,요리시작,레인지 자동,달걀찜,380
id_00012,요리시작,오븐 자동,군고구마,1590
id_00012,요리시작,스팀 자동,찐만두,990
id_00012,요리시작,구이 자동,갈치구이,1080
id_00012,요리시작,최근사용메뉴,찐만두,990
id_00012,요리시작,스팀 자동,찐만두,990
id_00012,요리시작,오븐 자동,군고구마,1740
id_00012,요리시작,최근사용메뉴,군고구마,1440
id_00012,요리시작,토스트 자동,피자토스트,600
id_00012,요리시작,오븐 자동,닭다리,1200
id_00012,요리시작,최근사용메뉴,냉동군만두,720
id_00012,요리시작,건강 튀김 자동,냉동군만두,720
id_00012,요리시작,구이 자동,갈치구이,1080
id_00012,요리시작,건강 튀김 자동,프라이드치킨,1080
id_00012,요리시작,구이 자동,갈치구이,1080
id_00012,요리시작,최근사용메뉴,달걀찜,380
id_00012,요리시작,오븐 자동,닭다리,924
id_00012,요리시작,레인지 자동,달걀찜,380
id_00012,요리시작,오븐 자동,군고구마,1590
id_00012,요리시작,토스트 자동,피자토스트,570
id_00012,요리시작,오븐 자동,닭다리,1200
id_00012,요리시작,토스트 자동,피자토스트,570
id_00012,요리시작,레인지 자동,달걀찜,380
id_00012,요리시작,건강 튀김 자동,냉동너겟,480
id_00012,요리시작,토스트 자동,피자토스트,570
id_00012,요리시작,건강 튀김 자동,냉동너겟,450
id_00012,요리시작,구이 자동,냉동조기구이,1500
id_00012,요리시작,레인지 자동,달걀찜,380
id_00012,요리시작,구이 자동,고등어구이,1110
id_00012,요리시작,최근사용메뉴,피자토스트,600
id_00012,요리시작,오븐 자동,닭다리,718
id_00012,요리시작,오븐 자동,닭다리,1200
id_00012,요리시작,레인지 자동,달걀찜,380
id_00012,요리시작,최근사용메뉴,프라이드치킨,945
id_00012,요리시작,레인지 자동,달걀찜,380
id_00012,요리시작,구이 자동,고등어구이,1110
id_00012,요리시작,레인지 자동,달걀찜,380
id_00012,요리시작,레인지 자동,달걀찜,200
id_00012,요리시작,토스트 자동,식빵,275
id_00012,요리시작,건강 튀김 자동,냉동너겟,480
id_00012,요리시작,건강 튀김 자동,냉동너겟,420
id_00012,요리시작,최근사용메뉴,냉동너겟,480
id_00012,요리시작,최근사용메뉴,냉동너겟,420
id_00012,요리시작,최근사용메뉴,냉동너겟,420
id_00012,요리시작,오븐 자동,닭다리,1200
id_00012,요리시작,스팀 자동,찐만두,990
id_00012,요리시작,최근사용메뉴,냉동너겟,480
id_00012,요리시작,건강 튀김 자동,냉동너겟,480
id_00012,요리시작,최근사용메뉴,냉동너겟,480
id_00012,요리시작,토스트 자동,식빵,275
id_00012,요리시작,스팀 자동,찐만두,900
id_00012,요리시작,최근사용메뉴,냉동군만두,720
id_00012,요리시작,최근사용메뉴,닭다리,718
id_00012,요리시작,오븐 자동,닭다리,1200
id_00012,요리시작,건강 튀김 자동,프라이드치킨,960
id_00012,요리시작,레인지 자동,달걀찜,380
id_00012,요리시작,스팀 자동,찐만두,990
id_00012,요리시작,최근사용메뉴,찐만두,990
id_00012,요리시작,오븐 자동,닭다리,856
id_00012,요리시작,스팀 자동,찐만두,990
id_00012,요리시작,스팀 자동,찐만두,990
id_00012,요리시작,오븐 자동,군고구마,1740
id_00012,요리시작,최근사용메뉴,닭다리,718
id_00012,요리시작,오븐 자동,닭다리,1200
id_00012,요리시작,스팀 자동,찐만두,810
id_00012,요리시작,최근사용메뉴,찐만두,810
id_00012,요리시작,최근사용메뉴,찐만두,810
